MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,MoSold,YrSold,SaleType,SaleCondition,SalePrice,RoomsAndArea
20,RL,78.0,10140,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,6,5,49,1974,Hip,HdBoard,HdBoard,BrkFace,174.0,TA,TA,CBlock,Gd,No,Unf,0,1064,1064,TA,Y,SBrkr,1350,0,0,2,0,3,TA,1,Attchd,49.0,RFn,478,Y,0,0,0,0,8,2009,WD,Normal,165000,9450
70,RM,60.0,10800,Pave,Reg,Bnk,Inside,Gtl,OldTown,Norm,1Fam,2Story,7,8,133,1998,Gable,Wd Sdng,VinylSd,None,0.0,TA,Gd,BrkTil,TA,No,Unf,0,718,718,Ex,Y,SBrkr,1576,978,0,1,1,3,TA,0,Detchd,27.0,Unf,704,P,0,48,143,0,7,2007,WD,Normal,159500,20432
20,RL,80.0,10000,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,5,6,50,2000,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,No,BLQ,1084,92,1176,Gd,Y,SBrkr,1178,0,0,1,1,3,Gd,1,Attchd,50.0,Unf,439,Y,224,0,0,0,11,2008,WD,Normal,157000,5890
60,RL,96.0,10542,Pave,Reg,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,7,5,30,1994,Hip,Wd Sdng,ImStucc,BrkFace,651.0,Gd,TA,PConc,Gd,Gd,GLQ,1173,138,1311,Ex,Y,SBrkr,1325,1093,1,2,1,3,Gd,1,Attchd,30.0,RFn,983,Y,250,154,216,0,8,2008,WD,Normal,341000,21762
20,RL,69.0,9920,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,5,6,54,1969,Gable,HdBoard,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,ALQ,523,448,971,TA,Y,SBrkr,971,0,0,1,1,3,TA,1,Attchd,54.0,Unf,300,Y,0,0,0,0,5,2006,WD,Normal,128500,4855
120,RL,69.0,6563,Pave,IR1,Low,CulDSac,Mod,StoneBr,Norm,1Fam,1Story,8,5,38,1985,Gable,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,Gd,GLQ,1148,594,1742,TA,Y,SBrkr,1742,0,1,2,0,2,Gd,1,Attchd,38.0,RFn,564,Y,114,28,234,0,12,2006,WD,Normal,275000,8710
120,RM,69.0,4426,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,TwnhsE,1Story,6,5,19,2004,Gable,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,Av,GLQ,662,186,848,Ex,Y,SBrkr,848,0,1,1,0,1,Gd,0,Attchd,19.0,RFn,420,Y,160,0,0,0,5,2010,WD,Normal,143000,2544
20,RL,70.0,8120,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,4,7,53,1970,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,No,ALQ,191,673,864,Ex,Y,SBrkr,864,0,0,1,0,3,TA,0,Detchd,29.0,Unf,463,Y,0,0,0,0,7,2009,WD,Normal,124500,4320
50,RL,60.0,8172,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,4,6,69,1972,Gable,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,No,Unf,0,941,941,Ex,Y,SBrkr,997,473,0,2,0,4,TA,0,Detchd,65.0,Unf,548,Y,0,0,0,156,5,2008,WD,Normal,135000,10290
20,RL,86.0,13286,Pave,IR1,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,9,5,16,2008,Hip,CemntBd,CmentBd,Stone,340.0,Ex,TA,PConc,Ex,No,GLQ,1234,464,1698,Ex,Y,SBrkr,1698,0,1,2,0,3,Ex,1,Attchd,16.0,Fin,768,Y,327,64,0,0,2,2009,WD,Normal,320000,13584
20,RL,60.0,6960,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,4,6,53,1970,Gable,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,No,ALQ,375,250,864,TA,Y,SBrkr,864,0,0,1,0,3,Gd,0,Detchd,34.0,Unf,660,Y,96,0,0,0,11,2009,WD,Normal,120500,4320
20,RL,69.0,21695,Pave,IR1,Lvl,Corner,Gtl,Crawfor,Norm,1Fam,1Story,6,9,35,2007,Hip,Wd Sdng,Plywood,BrkFace,260.0,Gd,Gd,CBlock,Gd,No,GLQ,808,72,880,Ex,Y,SBrkr,1680,0,1,2,0,3,Gd,1,Attchd,35.0,Fin,540,Y,292,44,0,0,12,2009,WD,Normal,222000,8400
20,RL,64.0,7314,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,16,2007,Gable,VinylSd,VinylSd,Stone,82.0,Gd,TA,PConc,Gd,Av,GLQ,724,508,1232,Ex,Y,SBrkr,1232,0,1,2,0,2,Gd,0,Attchd,16.0,RFn,632,Y,132,0,0,0,2,2009,WD,Normal,194500,7392
90,RL,85.0,11475,Pave,Reg,Lvl,Corner,Gtl,NAmes,Norm,Duplex,1Story,5,5,65,1958,Gable,VinylSd,VinylSd,BrkFace,95.0,TA,TA,CBlock,TA,No,Unf,0,1584,1584,TA,Y,SBrkr,1776,0,1,2,0,4,TA,0,Detchd,55.0,Unf,888,Y,0,25,0,0,7,2009,COD,Abnorml,110000,15984
30,RM,52.0,6240,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1.5Fin,4,5,98,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,No,BLQ,152,628,780,TA,Y,FuseA,848,0,0,1,0,2,TA,0,Detchd,61.0,Unf,539,Y,0,23,112,0,1,2009,WD,Normal,103000,6040
120,RL,39.0,5389,Pave,IR1,Lvl,Inside,Gtl,StoneBr,Norm,TwnhsE,1Story,8,5,28,1996,Gable,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,No,GLQ,1180,415,1595,Ex,Y,SBrkr,1616,0,1,2,0,2,Gd,1,Attchd,28.0,RFn,608,Y,237,152,0,0,3,2010,WD,Normal,236500,8080
80,RL,73.0,9590,Pave,IR1,Lvl,Corner,Gtl,Timber,Norm,1Fam,SLvl,7,5,20,2003,Gable,VinylSd,VinylSd,BrkFace,442.0,Gd,TA,PConc,Ex,Av,GLQ,786,82,868,Ex,Y,SBrkr,1146,0,1,2,0,3,Gd,1,Attchd,20.0,Fin,438,Y,160,22,0,0,5,2007,WD,Normal,187500,6876
60,RL,75.0,11404,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,25,1999,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,Av,ALQ,252,901,1153,Ex,Y,SBrkr,1153,878,0,2,1,3,Gd,1,Attchd,25.0,Fin,541,Y,192,84,0,0,7,2008,WD,Normal,222500,16248
20,RL,80.0,10000,Pave,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,1Fam,1Story,5,6,62,1983,Hip,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,No,BLQ,594,270,864,Ex,Y,SBrkr,1144,0,1,1,0,3,TA,1,Attchd,62.0,RFn,264,Y,165,0,0,0,3,2009,WD,Normal,131400,6864
20,RL,69.0,8978,Pave,IR1,Lvl,Corner,Gtl,Sawyer,Norm,1Fam,1Story,5,5,55,1968,Gable,Plywood,Plywood,None,0.0,TA,TA,PConc,TA,No,Unf,0,948,948,TA,Y,SBrkr,948,0,0,1,0,3,TA,0,Attchd,55.0,Unf,300,Y,147,0,0,0,5,2007,WD,Family,108000,5688
75,RM,60.0,10800,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2.5Unf,7,7,109,1970,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,Mn,Rec,390,490,880,Fa,N,SBrkr,880,888,0,1,1,2,TA,2,Detchd,109.0,Unf,320,N,0,341,0,0,10,2006,WD,Normal,163000,10608
90,RL,60.0,8544,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Duplex,1Story,3,4,73,1950,Gable,Stucco,Stone,None,0.0,TA,TA,CBlock,,,,0,0,0,Gd,N,FuseF,1040,0,0,2,0,2,TA,0,Detchd,74.0,Unf,400,Y,0,0,0,0,7,2006,WD,Normal,93500,6240
60,RL,72.0,10463,Pave,IR1,HLS,CulDSac,Gtl,Gilbert,Norm,1Fam,2Story,8,5,18,2005,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,No,Unf,0,893,893,Ex,Y,SBrkr,901,900,0,2,1,3,Gd,1,Attchd,18.0,Fin,800,Y,0,116,0,0,6,2006,WD,Normal,239900,14408
90,RL,60.0,10800,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Duplex,1Story,5,5,36,1988,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,GLQ,1200,0,1200,TA,Y,SBrkr,1200,0,3,3,0,3,TA,0,No Garage,0.0,No Garage,0,Y,120,0,0,0,3,2009,WD,Alloca,179000,6000
60,RL,65.0,9313,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,19,2004,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,No,Unf,0,864,864,Ex,Y,SBrkr,864,864,0,2,1,3,Gd,0,Attchd,19.0,RFn,572,Y,187,56,0,0,4,2009,WD,Normal,190000,12096
70,RM,60.0,9600,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,5,7,113,2002,Gable,Wd Sdng,Wd Shng,None,0.0,TA,Gd,BrkTil,Fa,No,Unf,0,264,264,Ex,Y,SBrkr,768,664,0,2,0,2,TA,0,Detchd,113.0,Unf,360,Y,270,0,112,0,5,2007,WD,Abnorml,132000,10024
20,RL,65.0,6768,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Feedr,1Fam,1Story,6,8,62,1996,Hip,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,Mn,GLQ,832,80,912,Gd,Y,SBrkr,912,0,1,1,0,3,Gd,0,Detchd,61.0,Unf,288,Y,168,0,0,0,5,2008,WD,Normal,142000,4560
20,RL,65.0,8450,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,7,5,23,2001,Gable,VinylSd,VinylSd,BrkFace,108.0,TA,TA,PConc,Gd,No,Unf,0,1349,1349,Ex,Y,SBrkr,1349,0,0,2,0,3,TA,0,Attchd,23.0,Unf,539,Y,120,55,0,0,12,2007,WD,Normal,179000,8094
80,RL,70.0,12886,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,SLvl,5,6,60,1999,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,Av,ALQ,444,76,520,Ex,Y,SBrkr,1464,0,0,2,0,3,TA,1,Attchd,26.0,RFn,480,Y,302,0,0,100,10,2009,WD,Normal,175000,8784
120,RL,41.0,5395,Pave,IR1,HLS,Inside,Gtl,StoneBr,Norm,TwnhsE,1Story,8,5,30,1993,Gable,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,No,GLQ,733,604,1337,Gd,Y,SBrkr,1337,0,1,2,0,2,Gd,1,Attchd,30.0,RFn,462,Y,96,0,70,0,10,2008,WD,Normal,180000,6685
60,RL,69.0,8963,Pave,IR1,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,2Story,8,9,47,1996,Hip,VinylSd,VinylSd,BrkFace,289.0,Ex,Gd,CBlock,TA,No,GLQ,575,487,1142,Ex,Y,SBrkr,1175,1540,0,3,1,4,Gd,2,BuiltIn,29.0,Fin,831,Y,0,204,0,0,7,2008,WD,Normal,299800,29865
60,RL,69.0,8795,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,7,5,23,2000,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,No,GLQ,300,652,952,Ex,Y,SBrkr,980,1276,0,2,1,4,Gd,1,BuiltIn,23.0,Fin,554,Y,224,54,0,0,4,2009,WD,Normal,236000,18048
70,RM,65.0,11700,Pave,IR1,Lvl,Corner,Gtl,OldTown,Norm,1Fam,2Story,7,7,143,2003,Mansard,Stucco,Stucco,None,0.0,Gd,TA,Stone,TA,No,Unf,0,1240,1240,TA,N,SBrkr,1320,1320,0,1,1,4,Gd,1,Detchd,73.0,Unf,864,N,181,0,386,0,5,2009,WD,Normal,265979,21120
20,RL,59.0,10593,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,1Story,7,5,27,1996,Hip,VinylSd,VinylSd,BrkFace,338.0,Gd,TA,PConc,Gd,No,GLQ,919,801,1720,Ex,Y,SBrkr,1720,0,1,2,0,3,Gd,1,Attchd,27.0,Fin,527,Y,240,56,154,0,3,2010,WD,Normal,260400,12040
50,RL,50.0,8405,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,4,3,78,1950,Gable,WdShing,Wd Shng,None,0.0,TA,TA,Slab,,,,0,0,0,TA,N,FuseF,1088,441,0,2,0,4,TA,0,Detchd,78.0,Unf,240,N,92,0,185,0,4,2009,WD,Normal,98000,13761
50,RM,55.0,8800,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,1.5Fin,4,7,113,2004,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,No,Unf,0,576,576,Gd,Y,SBrkr,792,348,0,1,0,3,TA,0,No Garage,0.0,No Garage,0,N,0,160,0,0,6,2010,WD,Normal,96500,7980
60,RL,69.0,7750,Pave,Reg,Lvl,Inside,Gtl,Gilbert,RRAn,1Fam,2Story,7,5,20,2003,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,No,Unf,0,660,660,Ex,Y,SBrkr,660,660,0,2,1,3,Gd,0,Attchd,20.0,Fin,400,Y,0,48,0,0,8,2007,WD,Normal,162000,7920
20,RL,79.0,9236,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,6,5,26,1997,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,Gd,GLQ,1200,279,1479,Ex,Y,SBrkr,1494,0,1,2,0,3,Gd,0,Attchd,26.0,RFn,576,Y,168,27,0,0,7,2006,WD,Normal,217000,8964
60,RL,80.0,10240,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,8,5,18,2005,Gable,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,Mn,Unf,0,1030,1030,Gd,Y,SBrkr,1038,1060,0,2,1,3,Ex,1,Attchd,18.0,RFn,878,Y,192,52,0,0,3,2006,WD,Normal,275500,16784
20,RL,61.0,7930,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,8,54,2005,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,No,GLQ,439,115,1026,Gd,Y,SBrkr,1026,0,1,1,0,3,Gd,0,Detchd,54.0,RFn,440,Y,171,48,0,0,7,2009,WD,Normal,156000,5130
160,FV,34.0,3230,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,6,5,24,1999,Gable,MetalSd,MetalSd,BrkFace,894.0,TA,TA,PConc,Gd,No,GLQ,381,348,729,Gd,Y,SBrkr,742,729,0,2,1,3,TA,0,Detchd,24.0,Unf,440,Y,0,24,0,0,3,2009,WD,Normal,172500,8826
60,RL,68.0,10769,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,8,5,16,2007,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Av,GLQ,20,846,866,Ex,Y,SBrkr,866,902,0,2,1,3,Gd,0,Attchd,16.0,RFn,578,Y,144,105,0,0,4,2009,WD,Normal,212000,12376
60,RL,69.0,11616,Pave,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,1Fam,2Story,6,5,45,1978,Hip,HdBoard,HdBoard,BrkCmn,328.0,TA,TA,CBlock,TA,Mn,Rec,438,234,672,TA,Y,SBrkr,672,714,0,2,1,3,TA,1,Attchd,45.0,Fin,440,Y,335,0,0,0,4,2010,WD,Abnorml,158900,8316
160,FV,24.0,2280,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Twnhs,2Story,7,5,24,1999,Gable,MetalSd,MetalSd,BrkFace,360.0,TA,TA,PConc,Gd,No,ALQ,549,195,744,Gd,Y,SBrkr,757,744,0,2,1,3,TA,0,Detchd,24.0,Unf,440,Y,0,0,0,0,8,2008,WD,Normal,179400,9006
60,RL,65.0,12257,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,8,5,28,1995,Gable,VinylSd,VinylSd,BrkFace,513.0,Gd,TA,PConc,Gd,Av,LwQ,56,1198,1318,Ex,Y,SBrkr,1328,1203,0,2,1,4,Gd,1,Attchd,28.0,RFn,752,Y,222,98,0,0,11,2007,WD,Normal,290000,22779
20,RL,70.0,9100,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,64,1959,Hip,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,No,Rec,612,252,864,Ex,Y,SBrkr,864,0,0,1,0,2,TA,0,Detchd,15.0,Unf,300,Y,0,0,0,0,10,2009,WD,Normal,127500,4320
30,RM,60.0,6911,Pave,Reg,Lvl,FR2,Gtl,BrkSide,Feedr,1Fam,1Story,5,5,99,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,Mn,LwQ,405,740,1145,TA,Y,SBrkr,1301,0,0,1,0,2,Fa,0,Detchd,58.0,Unf,440,Y,0,0,0,0,10,2009,WD,Normal,100000,6505
60,FV,72.0,8640,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,7,5,14,2009,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,Mn,GLQ,24,732,756,Ex,Y,SBrkr,764,783,0,2,1,3,Gd,0,Attchd,14.0,Unf,614,Y,169,45,0,0,6,2010,Con,Normal,215200,10829
60,RL,82.0,9430,Pave,Reg,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,8,5,24,1999,Gable,VinylSd,VinylSd,BrkFace,673.0,Gd,TA,PConc,Gd,Mn,GLQ,1163,89,1252,Ex,Y,SBrkr,1268,1097,1,2,1,3,Gd,1,Attchd,24.0,RFn,856,Y,0,128,0,180,7,2009,WD,Normal,337000,18920
120,RL,30.0,9549,Pave,IR1,Lvl,CulDSac,Gtl,Veenker,Norm,TwnhsE,1Story,8,5,28,1996,Hip,BrkFace,BrkFace,None,0.0,Gd,Gd,PConc,Gd,Av,LwQ,437,0,1494,Ex,Y,SBrkr,1494,0,1,1,1,2,Ex,1,Attchd,28.0,Fin,481,Y,0,30,0,216,4,2006,WD,Normal,270000,8964
20,RL,75.0,14587,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,9,5,15,2008,Gable,VinylSd,VinylSd,Stone,284.0,Gd,TA,PConc,Gd,No,Unf,0,1498,1498,Ex,Y,SBrkr,1506,0,0,2,0,2,Ex,1,Attchd,15.0,Fin,592,Y,0,174,0,0,8,2008,New,Partial,264132,9036
60,RL,80.0,10421,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,2Story,7,5,35,1988,Gable,HdBoard,HdBoard,BrkFace,42.0,TA,TA,CBlock,Gd,No,GLQ,394,586,980,TA,Y,SBrkr,980,734,0,2,1,3,TA,1,Attchd,35.0,Unf,496,Y,228,66,156,0,3,2010,WD,Normal,196500,11998
50,RL,75.0,12508,Pave,IR1,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,1.5Fin,6,7,83,1985,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,Mn,ALQ,660,323,983,Ex,Y,SBrkr,983,767,1,2,0,4,TA,0,Attchd,34.0,Unf,423,Y,245,0,156,0,7,2008,WD,Normal,160000,12250
20,RL,70.0,9100,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,19,2005,Hip,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,No,GLQ,24,1836,1860,Ex,Y,SBrkr,1836,0,0,2,0,3,Gd,1,Attchd,19.0,Fin,484,Y,120,33,0,0,10,2006,WD,Normal,216837,14688
60,RL,47.0,53504,Pave,IR2,HLS,CulDSac,Mod,StoneBr,Norm,1Fam,2Story,8,5,20,2003,Hip,CemntBd,Wd Shng,BrkFace,603.0,Ex,TA,PConc,Gd,Gd,ALQ,1416,234,1650,Ex,Y,SBrkr,1690,1589,1,3,1,4,Ex,1,BuiltIn,20.0,Fin,841,Y,503,36,0,210,6,2010,WD,Normal,538000,39348
85,RL,69.0,7252,Pave,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,1Fam,SFoyer,5,5,41,1982,Hip,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,Av,GLQ,685,173,858,TA,Y,SBrkr,858,0,1,1,0,2,TA,0,Detchd,40.0,Unf,576,Y,120,0,0,0,4,2009,WD,Normal,134900,4290
20,RL,67.0,8877,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,4,5,72,1951,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,No,LwQ,836,0,836,TA,Y,FuseF,1220,0,0,1,0,2,TA,0,Detchd,72.0,Unf,396,Y,0,0,0,0,4,2006,COD,Normal,102000,7320
80,RL,94.0,7819,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,SLvl,6,5,47,1976,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,Av,ALQ,422,480,1029,TA,Y,SBrkr,1117,0,1,1,0,3,TA,1,Detchd,47.0,Unf,672,Y,144,0,0,0,3,2010,WD,Abnorml,107000,6702
20,RL,70.0,10150,Pave,Reg,Lvl,Inside,Gtl,NAmes,Feedr,1Fam,1Story,5,5,65,1958,Gable,Wd Sdng,Wd Sdng,None,1.0,TA,TA,CBlock,TA,No,Rec,456,456,912,Ex,Y,FuseA,912,0,0,1,0,2,TA,0,Attchd,65.0,RFn,275,Y,0,0,0,0,7,2007,COD,Normal,114500,4560
20,RL,110.0,14226,Pave,Reg,Lvl,Corner,Gtl,NridgHt,Norm,1Fam,1Story,8,5,17,2006,Hip,VinylSd,VinylSd,BrkFace,375.0,Gd,TA,PConc,Gd,Av,Unf,0,1935,1935,Gd,Y,SBrkr,1973,0,0,2,0,3,Gd,1,Attchd,17.0,Fin,895,Y,315,45,0,0,7,2007,New,Partial,395000,17757
120,RM,32.0,4500,Pave,Reg,Lvl,FR2,Gtl,Mitchel,Norm,TwnhsE,1Story,6,5,25,1998,Hip,VinylSd,VinylSd,BrkFace,320.0,TA,TA,PConc,Ex,No,GLQ,866,338,1204,Ex,Y,SBrkr,1204,0,1,2,0,2,TA,0,Attchd,25.0,Fin,412,Y,0,247,0,0,6,2009,WD,Normal,162000,6020
20,RL,86.0,11210,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,18,2006,Gable,VinylSd,VinylSd,BrkFace,240.0,Gd,TA,PConc,Gd,Av,GLQ,20,1594,1614,Ex,Y,SBrkr,1614,0,0,2,0,3,Gd,0,Attchd,18.0,RFn,865,Y,144,59,0,0,7,2006,New,Partial,221500,11298
20,RL,100.0,13350,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,5,49,1974,Hip,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,No,ALQ,762,102,864,TA,Y,SBrkr,894,0,1,1,0,3,TA,1,Attchd,49.0,Unf,440,Y,241,0,0,0,6,2006,WD,Normal,142500,4470
90,RH,60.0,8400,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Feedr,Duplex,1Story,5,5,46,1977,Gable,Plywood,Plywood,BrkFace,320.0,TA,TA,Slab,,,,0,0,0,TA,Y,SBrkr,2020,0,0,2,0,4,TA,2,Detchd,46.0,Unf,630,Y,0,0,0,0,10,2007,WD,Normal,144000,20200
90,RL,78.0,10530,Pave,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Duplex,SFoyer,6,5,46,1977,Gable,Plywood,ImStucc,BrkFace,90.0,TA,TA,CBlock,Gd,Gd,GLQ,975,0,975,TA,Y,SBrkr,1004,0,1,1,0,2,TA,0,Attchd,46.0,Unf,504,Y,0,0,0,0,5,2006,WD,Normal,135000,4016
20,RL,63.0,7875,Pave,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,1Story,7,5,28,1996,Gable,HdBoard,HdBoard,BrkFace,38.0,TA,TA,PConc,Gd,No,Unf,0,1237,1237,Gd,Y,SBrkr,1253,0,0,2,0,3,TA,1,Attchd,28.0,Fin,402,Y,220,21,0,0,6,2007,WD,Normal,176000,7518
60,RL,65.0,7153,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,6,5,31,1992,Gable,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,No,ALQ,387,374,761,Ex,Y,SBrkr,810,793,0,2,1,3,Gd,0,Attchd,31.0,RFn,484,Y,0,124,0,0,7,2006,WD,Normal,175900,11221
20,RL,67.0,16285,Pave,IR2,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,22,2002,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,No,Unf,0,1413,1413,Ex,Y,SBrkr,1430,0,0,2,0,3,Gd,0,Attchd,22.0,RFn,605,Y,0,33,0,0,6,2009,WD,Normal,187100,8580
85,RL,69.0,9101,Pave,IR1,Lvl,Corner,Gtl,Mitchel,Norm,1Fam,SFoyer,5,6,45,1978,Gable,Plywood,Plywood,BrkFace,104.0,TA,Gd,PConc,Gd,Av,GLQ,1097,0,1097,Ex,Y,SBrkr,1110,0,1,1,0,1,Gd,1,Attchd,45.0,Fin,602,Y,303,30,0,0,7,2009,WD,Normal,165500,4440
75,RM,35.0,6300,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2.5Unf,6,6,109,2001,Gable,Wd Sdng,Wd Shng,None,0.0,TA,TA,CBlock,TA,No,Unf,0,742,742,Ex,Y,SBrkr,742,742,0,2,0,3,TA,1,No Garage,0.0,No Garage,0,Y,0,291,134,0,6,2008,WD,Normal,128000,13356
20,RL,69.0,9790,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Feedr,1Fam,1Story,6,5,56,1967,Gable,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,No,Rec,251,491,1372,TA,Y,SBrkr,1342,0,0,2,0,3,TA,1,Attchd,56.0,Unf,457,Y,0,0,0,197,9,2009,WD,Normal,161500,9394
