,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,MoSold,YrSold,SaleType,SaleCondition,SalePrice,RoomsAndArea
759,60,RL,65.0,12257,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,8,5,28,1995,Gable,VinylSd,VinylSd,BrkFace,513.0,Gd,TA,PConc,Gd,Av,LwQ,56,1198,1318,Ex,Y,SBrkr,1328,1203,0,2,1,4,Gd,1,Attchd,28.0,RFn,752,Y,222,98,0,0,11,2007,WD,Normal,290000,22779
760,20,RL,70.0,9100,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,64,1959,Hip,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,No,Rec,612,252,864,Ex,Y,SBrkr,864,0,0,1,0,2,TA,0,Detchd,15.0,Unf,300,Y,0,0,0,0,10,2009,WD,Normal,127500,4320
761,30,RM,60.0,6911,Pave,Reg,Lvl,FR2,Gtl,BrkSide,Feedr,1Fam,1Story,5,5,99,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,Mn,LwQ,405,740,1145,TA,Y,SBrkr,1301,0,0,1,0,2,Fa,0,Detchd,58.0,Unf,440,Y,0,0,0,0,10,2009,WD,Normal,100000,6505
762,60,FV,72.0,8640,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,7,5,14,2009,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,Mn,GLQ,24,732,756,Ex,Y,SBrkr,764,783,0,2,1,3,Gd,0,Attchd,14.0,Unf,614,Y,169,45,0,0,6,2010,Con,Normal,215200,10829
763,60,RL,82.0,9430,Pave,Reg,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,8,5,24,1999,Gable,VinylSd,VinylSd,BrkFace,673.0,Gd,TA,PConc,Gd,Mn,GLQ,1163,89,1252,Ex,Y,SBrkr,1268,1097,1,2,1,3,Gd,1,Attchd,24.0,RFn,856,Y,0,128,0,180,7,2009,WD,Normal,337000,18920
764,120,RL,30.0,9549,Pave,IR1,Lvl,CulDSac,Gtl,Veenker,Norm,TwnhsE,1Story,8,5,28,1996,Hip,BrkFace,BrkFace,None,0.0,Gd,Gd,PConc,Gd,Av,LwQ,437,0,1494,Ex,Y,SBrkr,1494,0,1,1,1,2,Ex,1,Attchd,28.0,Fin,481,Y,0,30,0,216,4,2006,WD,Normal,270000,8964
765,20,RL,75.0,14587,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,9,5,15,2008,Gable,VinylSd,VinylSd,Stone,284.0,Gd,TA,PConc,Gd,No,Unf,0,1498,1498,Ex,Y,SBrkr,1506,0,0,2,0,2,Ex,1,Attchd,15.0,Fin,592,Y,0,174,0,0,8,2008,New,Partial,264132,9036
766,60,RL,80.0,10421,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,2Story,7,5,35,1988,Gable,HdBoard,HdBoard,BrkFace,42.0,TA,TA,CBlock,Gd,No,GLQ,394,586,980,TA,Y,SBrkr,980,734,0,2,1,3,TA,1,Attchd,35.0,Unf,496,Y,228,66,156,0,3,2010,WD,Normal,196500,11998
767,50,RL,75.0,12508,Pave,IR1,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,1.5Fin,6,7,83,1985,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,Mn,ALQ,660,323,983,Ex,Y,SBrkr,983,767,1,2,0,4,TA,0,Attchd,34.0,Unf,423,Y,245,0,156,0,7,2008,WD,Normal,160000,12250
768,20,RL,70.0,9100,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,19,2005,Hip,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,No,GLQ,24,1836,1860,Ex,Y,SBrkr,1836,0,0,2,0,3,Gd,1,Attchd,19.0,Fin,484,Y,120,33,0,0,10,2006,WD,Normal,216837,14688
769,60,RL,47.0,53504,Pave,IR2,HLS,CulDSac,Mod,StoneBr,Norm,1Fam,2Story,8,5,20,2003,Hip,CemntBd,Wd Shng,BrkFace,603.0,Ex,TA,PConc,Gd,Gd,ALQ,1416,234,1650,Ex,Y,SBrkr,1690,1589,1,3,1,4,Ex,1,BuiltIn,20.0,Fin,841,Y,503,36,0,210,6,2010,WD,Normal,538000,39348
770,85,RL,69.0,7252,Pave,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,1Fam,SFoyer,5,5,41,1982,Hip,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,Av,GLQ,685,173,858,TA,Y,SBrkr,858,0,1,1,0,2,TA,0,Detchd,40.0,Unf,576,Y,120,0,0,0,4,2009,WD,Normal,134900,4290
771,20,RL,67.0,8877,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,4,5,72,1951,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,No,LwQ,836,0,836,TA,Y,FuseF,1220,0,0,1,0,2,TA,0,Detchd,72.0,Unf,396,Y,0,0,0,0,4,2006,COD,Normal,102000,7320
772,80,RL,94.0,7819,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,SLvl,6,5,47,1976,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,Av,ALQ,422,480,1029,TA,Y,SBrkr,1117,0,1,1,0,3,TA,1,Detchd,47.0,Unf,672,Y,144,0,0,0,3,2010,WD,Abnorml,107000,6702
773,20,RL,70.0,10150,Pave,Reg,Lvl,Inside,Gtl,NAmes,Feedr,1Fam,1Story,5,5,65,1958,Gable,Wd Sdng,Wd Sdng,None,1.0,TA,TA,CBlock,TA,No,Rec,456,456,912,Ex,Y,FuseA,912,0,0,1,0,2,TA,0,Attchd,65.0,RFn,275,Y,0,0,0,0,7,2007,COD,Normal,114500,4560
774,20,RL,110.0,14226,Pave,Reg,Lvl,Corner,Gtl,NridgHt,Norm,1Fam,1Story,8,5,17,2006,Hip,VinylSd,VinylSd,BrkFace,375.0,Gd,TA,PConc,Gd,Av,Unf,0,1935,1935,Gd,Y,SBrkr,1973,0,0,2,0,3,Gd,1,Attchd,17.0,Fin,895,Y,315,45,0,0,7,2007,New,Partial,395000,17757
775,120,RM,32.0,4500,Pave,Reg,Lvl,FR2,Gtl,Mitchel,Norm,TwnhsE,1Story,6,5,25,1998,Hip,VinylSd,VinylSd,BrkFace,320.0,TA,TA,PConc,Ex,No,GLQ,866,338,1204,Ex,Y,SBrkr,1204,0,1,2,0,2,TA,0,Attchd,25.0,Fin,412,Y,0,247,0,0,6,2009,WD,Normal,162000,6020
776,20,RL,86.0,11210,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,18,2006,Gable,VinylSd,VinylSd,BrkFace,240.0,Gd,TA,PConc,Gd,Av,GLQ,20,1594,1614,Ex,Y,SBrkr,1614,0,0,2,0,3,Gd,0,Attchd,18.0,RFn,865,Y,144,59,0,0,7,2006,New,Partial,221500,11298
777,20,RL,100.0,13350,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,5,49,1974,Hip,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,No,ALQ,762,102,864,TA,Y,SBrkr,894,0,1,1,0,3,TA,1,Attchd,49.0,Unf,440,Y,241,0,0,0,6,2006,WD,Normal,142500,4470
778,90,RH,60.0,8400,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Feedr,Duplex,1Story,5,5,46,1977,Gable,Plywood,Plywood,BrkFace,320.0,TA,TA,Slab,TA,No,Unf,0,0,0,TA,Y,SBrkr,2020,0,0,2,0,4,TA,2,Detchd,46.0,Unf,630,Y,0,0,0,0,10,2007,WD,Normal,144000,20200
779,90,RL,78.0,10530,Pave,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Duplex,SFoyer,6,5,46,1977,Gable,Plywood,ImStucc,BrkFace,90.0,TA,TA,CBlock,Gd,Gd,GLQ,975,0,975,TA,Y,SBrkr,1004,0,1,1,0,2,TA,0,Attchd,46.0,Unf,504,Y,0,0,0,0,5,2006,WD,Normal,135000,4016
780,20,RL,63.0,7875,Pave,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,1Story,7,5,28,1996,Gable,HdBoard,HdBoard,BrkFace,38.0,TA,TA,PConc,Gd,No,Unf,0,1237,1237,Gd,Y,SBrkr,1253,0,0,2,0,3,TA,1,Attchd,28.0,Fin,402,Y,220,21,0,0,6,2007,WD,Normal,176000,7518
781,60,RL,65.0,7153,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,6,5,31,1992,Gable,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,No,ALQ,387,374,761,Ex,Y,SBrkr,810,793,0,2,1,3,Gd,0,Attchd,31.0,RFn,484,Y,0,124,0,0,7,2006,WD,Normal,175900,11221
782,20,RL,67.0,16285,Pave,IR2,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,22,2002,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,No,Unf,0,1413,1413,Ex,Y,SBrkr,1430,0,0,2,0,3,Gd,0,Attchd,22.0,RFn,605,Y,0,33,0,0,6,2009,WD,Normal,187100,8580
783,85,RL,69.0,9101,Pave,IR1,Lvl,Corner,Gtl,Mitchel,Norm,1Fam,SFoyer,5,6,45,1978,Gable,Plywood,Plywood,BrkFace,104.0,TA,Gd,PConc,Gd,Av,GLQ,1097,0,1097,Ex,Y,SBrkr,1110,0,1,1,0,1,Gd,1,Attchd,45.0,Fin,602,Y,303,30,0,0,7,2009,WD,Normal,165500,4440
784,75,RM,35.0,6300,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2.5Unf,6,6,109,2001,Gable,Wd Sdng,Wd Shng,None,0.0,TA,TA,CBlock,TA,No,Unf,0,742,742,Ex,Y,SBrkr,742,742,0,2,0,3,TA,1,No Garage,0.0,No Garage,0,Y,0,291,134,0,6,2008,WD,Normal,128000,13356
785,20,RL,69.0,9790,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Feedr,1Fam,1Story,6,5,56,1967,Gable,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,No,Rec,251,491,1372,TA,Y,SBrkr,1342,0,0,2,0,3,TA,1,Attchd,56.0,Unf,457,Y,0,0,0,197,9,2009,WD,Normal,161500,9394
786,50,RM,60.0,10800,Pave,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,5,6,108,1950,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,Fa,No,LwQ,686,0,686,TA,Y,SBrkr,966,686,1,2,0,4,TA,0,Detchd,62.0,Unf,416,Y,0,0,196,0,6,2010,WD,Normal,139000,11564
787,60,RL,76.0,10142,Pave,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,7,5,19,2004,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,No,GLQ,656,300,956,Ex,Y,SBrkr,956,1128,1,2,1,4,Gd,0,BuiltIn,19.0,RFn,618,Y,0,45,0,0,1,2010,WD,Normal,233000,16672
788,20,RM,50.0,6000,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,1Story,4,7,69,2000,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,No,Unf,0,901,901,Ex,Y,SBrkr,901,0,0,1,0,2,TA,0,Detchd,69.0,Unf,281,Y,0,0,0,0,8,2008,WD,Normal,107900,3604
789,60,RL,69.0,12205,Pave,IR1,Low,Inside,Gtl,ClearCr,Norm,1Fam,2Story,6,8,57,2007,Gable,HdBoard,HdBoard,BrkFace,157.0,TA,TA,CBlock,TA,Gd,LwQ,568,264,832,Gd,Y,SBrkr,976,1111,0,2,1,5,Gd,0,Attchd,57.0,Fin,444,Y,133,168,0,0,7,2007,WD,Normal,187500,18783
790,120,RL,43.0,3182,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,7,5,18,2006,Gable,VinylSd,VinylSd,BrkFace,11.0,Gd,TA,PConc,Gd,No,GLQ,16,1129,1145,Ex,Y,SBrkr,1145,0,0,2,0,2,Gd,1,Attchd,18.0,Fin,397,Y,100,16,0,0,9,2009,WD,Normal,160200,5725
791,80,RL,69.0,11333,Pave,IR1,Lvl,Corner,Gtl,Mitchel,Norm,1Fam,SLvl,6,5,47,1976,Gable,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,Av,ALQ,539,490,1029,TA,Y,SBrkr,1062,0,1,1,0,3,TA,2,Attchd,47.0,RFn,539,Y,120,0,0,0,5,2007,WD,Normal,146800,5310
792,60,RL,92.0,9920,Pave,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,1Fam,2Story,7,5,27,1997,Gable,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,Av,GLQ,862,255,1117,Ex,Y,SBrkr,1127,886,1,2,1,3,TA,1,Attchd,26.0,Unf,455,Y,180,130,0,0,6,2007,WD,Normal,269790,16104
793,20,RL,76.0,9158,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,16,2007,Gable,CemntBd,CmentBd,Stone,140.0,Gd,TA,PConc,Gd,Av,Unf,0,1496,1496,Ex,Y,SBrkr,1496,0,0,2,0,3,Gd,0,Attchd,16.0,Fin,474,Y,168,130,0,0,6,2007,New,Partial,225000,10472
794,60,RL,69.0,10832,Pave,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,7,5,29,1996,Gable,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,No,Unf,0,712,712,Ex,Y,SBrkr,1086,809,0,2,1,3,Gd,1,Attchd,29.0,Fin,409,Y,143,46,0,0,10,2008,WD,Normal,194500,13265
795,60,RL,70.0,8400,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,6,6,43,1981,Gable,HdBoard,HdBoard,BrkFace,130.0,TA,TA,CBlock,Gd,No,Unf,0,650,650,TA,Y,SBrkr,888,676,0,2,1,3,TA,1,Attchd,43.0,Unf,476,Y,0,50,0,204,4,2010,WD,Normal,171000,10948
796,20,RL,71.0,8197,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,6,5,46,1977,Gable,Plywood,Plywood,BrkFace,148.0,TA,TA,CBlock,TA,No,Unf,0,660,660,Ex,Y,SBrkr,1285,0,0,1,1,3,TA,1,Attchd,46.0,RFn,528,Y,138,0,0,0,4,2007,WD,Normal,143500,8995
797,20,RL,57.0,7677,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,70,1953,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,No,BLQ,570,203,773,Gd,Y,SBrkr,773,0,0,1,0,2,TA,0,Attchd,70.0,Unf,240,Y,0,0,0,0,4,2008,WD,Abnorml,110000,3092
798,60,RL,104.0,13518,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,9,5,15,2009,Hip,VinylSd,VinylSd,Stone,860.0,Ex,TA,PConc,Ex,No,Unf,0,1926,1926,Ex,Y,SBrkr,1966,1174,0,3,1,4,Ex,2,BuiltIn,14.0,Fin,820,Y,144,78,0,0,7,2009,New,Partial,485000,34540
799,50,RL,60.0,7200,Pave,Reg,Lvl,Corner,Gtl,SWISU,Feedr,1Fam,1.5Fin,5,7,86,1950,Gable,Wd Sdng,Wd Sdng,BrkFace,252.0,TA,TA,BrkTil,Gd,No,ALQ,569,162,731,Ex,Y,SBrkr,981,787,1,1,1,3,Gd,2,Detchd,84.0,Unf,240,Y,0,0,264,0,6,2007,WD,Normal,175000,12376
800,60,RL,79.0,12798,Pave,IR1,HLS,Inside,Mod,ClearCr,Feedr,1Fam,2Story,6,5,26,1997,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,Gd,GLQ,462,154,616,Gd,Y,SBrkr,616,1072,1,2,1,4,Gd,0,Attchd,26.0,RFn,603,Y,403,114,185,0,5,2008,WD,Normal,200000,13504
801,30,RM,40.0,4800,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1Story,4,7,107,1990,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,No,LwQ,197,999,1196,Ex,Y,FuseA,1196,0,1,1,0,2,TA,0,Detchd,66.0,Unf,440,Y,0,0,0,0,7,2007,WD,Normal,109900,5980
802,60,RL,63.0,8199,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,18,2005,Gable,WdShing,Wd Shng,None,0.0,Gd,TA,PConc,Gd,Av,GLQ,648,80,728,Ex,Y,SBrkr,728,728,1,2,1,3,Gd,1,Attchd,18.0,Fin,410,Y,36,18,0,0,10,2008,WD,Normal,189000,10192
803,60,RL,107.0,13891,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,9,5,15,2009,Hip,VinylSd,VinylSd,Stone,424.0,Ex,TA,PConc,Ex,Gd,Unf,0,1734,1734,Ex,Y,SBrkr,1734,1088,0,3,1,4,Ex,1,BuiltIn,14.0,RFn,1020,Y,52,170,0,192,1,2009,New,Partial,582933,33864
804,20,RL,75.0,9000,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,69,1954,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,No,LwQ,812,124,936,TA,Y,SBrkr,1128,0,0,1,0,2,TA,0,Attchd,69.0,Unf,286,Y,0,0,0,0,6,2006,WD,Family,118000,5640
805,20,RL,91.0,12274,Pave,IR1,Lvl,FR2,Gtl,Somerst,Norm,1Fam,1Story,7,5,15,2008,Gable,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,No,Unf,0,1417,1417,Ex,Y,SBrkr,1428,0,0,2,0,3,Ex,0,Attchd,15.0,RFn,554,Y,0,60,0,0,7,2008,New,Partial,227680,8568
806,80,RL,75.0,9750,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,5,5,56,1967,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,Av,ALQ,400,100,980,Gd,Y,SBrkr,980,0,0,2,0,3,TA,0,Attchd,56.0,Fin,384,Y,68,0,0,0,10,2006,WD,Normal,135500,5880
807,70,RL,144.0,21384,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,2Story,5,6,100,2004,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Gd,GLQ,1309,15,1324,Ex,Y,SBrkr,1072,504,2,1,1,3,Gd,1,Attchd,100.0,RFn,528,Y,0,312,0,0,5,2009,WD,Normal,223500,9456
808,80,RL,85.0,13400,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,5,5,57,1966,Gable,VinylSd,VinylSd,BrkFace,1047.0,TA,TA,CBlock,TA,Av,ALQ,516,380,1024,TA,Y,SBrkr,1086,0,1,1,0,3,TA,1,Attchd,57.0,RFn,484,Y,0,0,0,0,6,2006,WD,Normal,159950,6516
809,75,RM,90.0,8100,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,2.5Unf,5,5,125,1965,Hip,AsbShng,AsbShng,None,0.0,TA,TA,PConc,TA,No,Unf,0,849,849,TA,N,FuseA,1075,1063,0,2,0,2,TA,0,Detchd,113.0,Unf,360,N,40,156,0,0,11,2009,WD,Normal,106000,23518
810,20,RL,78.0,10140,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,6,6,49,1999,Hip,HdBoard,HdBoard,BrkFace,99.0,TA,TA,CBlock,TA,No,ALQ,663,0,1040,Fa,Y,SBrkr,1309,0,1,1,1,3,Gd,1,Attchd,49.0,RFn,484,Y,265,0,0,0,1,2006,WD,Normal,181000,6545
811,120,RM,69.0,4438,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,TwnhsE,1Story,6,5,19,2004,Gable,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,Gd,GLQ,662,186,848,Ex,Y,SBrkr,848,0,1,1,0,1,Gd,1,Attchd,19.0,Fin,420,Y,140,0,0,0,6,2008,ConLD,Normal,144500,3392
812,20,C (all),66.0,8712,Grvl,Reg,Bnk,Inside,Mod,IDOTRR,Norm,1Fam,1Story,5,5,71,1952,Hip,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,Av,Unf,0,540,540,TA,N,FuseA,1044,0,0,1,0,2,Fa,0,Basment,71.0,Unf,504,N,0,0,0,0,6,2010,WD,Alloca,55993,4176
813,20,RL,75.0,9750,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,65,1958,Gable,MetalSd,MetalSd,BrkFace,243.0,TA,TA,CBlock,TA,No,Rec,608,834,1442,Gd,Y,SBrkr,1442,0,0,1,1,4,TA,0,Attchd,65.0,RFn,301,Y,0,0,275,0,4,2007,COD,Normal,157900,10094
814,50,RL,45.0,8248,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,5,7,105,1950,Gable,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,No,Unf,0,686,686,Gd,Y,SBrkr,686,564,0,1,1,3,Fa,0,Detchd,68.0,Unf,280,P,207,0,96,0,7,2006,WD,Normal,116000,8750
815,20,RL,48.0,12137,Pave,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,7,5,25,1998,Gable,VinylSd,VinylSd,BrkFace,442.0,TA,TA,PConc,Gd,No,Unf,0,1649,1649,Ex,Y,SBrkr,1661,0,0,2,0,3,Gd,0,Attchd,25.0,RFn,598,Y,0,34,0,0,5,2010,WD,Normal,224900,9966
816,20,RL,69.0,11425,Pave,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,6,69,1954,Gable,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,No,BLQ,486,522,1008,Gd,Y,SBrkr,1008,0,0,1,0,2,TA,1,Attchd,69.0,RFn,275,Y,0,0,120,0,7,2006,WD,Normal,137000,4032
817,20,RL,69.0,13265,Pave,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,1Fam,1Story,8,5,21,2002,Hip,CemntBd,CmentBd,BrkFace,148.0,Gd,TA,PConc,Gd,No,GLQ,1218,350,1568,Ex,Y,SBrkr,1689,0,1,2,0,3,Gd,2,Attchd,21.0,RFn,857,Y,150,59,0,0,7,2008,WD,Normal,271000,11823
818,80,RL,80.0,8816,Pave,Reg,Lvl,Inside,Gtl,ClearCr,Norm,1Fam,SLvl,6,7,52,1971,Gable,HdBoard,HdBoard,BrkFace,80.0,TA,TA,CBlock,TA,Av,GLQ,504,506,1010,Gd,Y,SBrkr,1052,0,1,1,0,3,TA,0,Attchd,52.0,Unf,440,Y,0,0,0,0,6,2010,WD,Normal,155000,6312
819,120,RL,44.0,6371,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,7,5,14,2010,Gable,VinylSd,VinylSd,Stone,128.0,Gd,TA,PConc,Gd,Mn,GLQ,733,625,1358,Ex,Y,SBrkr,1358,0,1,2,0,2,Gd,1,Attchd,13.0,RFn,484,Y,192,35,0,0,6,2010,New,Partial,224000,8148
820,60,RL,72.0,7226,Pave,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,7,5,20,2003,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,No,Unf,0,798,798,Ex,Y,SBrkr,798,842,0,2,1,3,Gd,0,Attchd,20.0,RFn,595,Y,0,45,0,0,6,2008,WD,Normal,183000,9840
821,20,RM,60.0,6000,Pave,Reg,Bnk,Inside,Mod,OldTown,Norm,2fmCon,1Story,4,4,70,1953,Gable,MetalSd,MetalSd,None,0.0,Fa,TA,CBlock,Fa,No,Unf,0,936,936,TA,N,SBrkr,936,0,0,1,0,2,TA,0,Detchd,49.0,Unf,576,Y,0,32,112,0,2,2009,WD,Normal,93000,3744
822,60,RL,69.0,12394,Pave,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,7,5,20,2003,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Unf,0,847,847,Ex,Y,SBrkr,847,886,0,2,1,3,Gd,1,BuiltIn,20.0,Fin,433,Y,100,48,0,0,10,2007,WD,Family,225000,12131
823,50,RL,60.0,9900,Pave,Reg,Lvl,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,6,7,83,1950,Gable,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,No,Unf,0,778,778,TA,Y,SBrkr,944,545,0,2,0,3,TA,1,Detchd,83.0,Unf,240,Y,335,0,0,0,7,2009,WD,Normal,139500,10423
824,20,FV,81.0,11216,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,17,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,No,Unf,0,1489,1489,Ex,Y,SBrkr,1489,0,0,2,0,3,Gd,1,Attchd,17.0,RFn,776,Y,0,140,0,0,6,2006,New,Partial,232600,10423
825,20,RL,114.0,14803,Pave,Reg,Lvl,Inside,Gtl,NridgHt,PosN,1Fam,1Story,10,5,16,2008,Hip,CemntBd,CmentBd,BrkFace,816.0,Ex,TA,PConc,Ex,Av,GLQ,1636,442,2078,Ex,Y,SBrkr,2084,0,1,2,0,2,Ex,1,Attchd,16.0,Fin,1220,Y,188,45,0,0,6,2008,New,Partial,385000,14588
826,45,RM,50.0,6130,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Unf,5,6,99,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,No,ALQ,784,0,784,Gd,Y,SBrkr,784,0,1,1,0,2,Gd,0,No Garage,0.0,No Garage,0,Y,0,0,116,0,5,2008,WD,Normal,109500,3920
827,20,RL,65.0,8529,Pave,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,7,5,22,2001,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,No,GLQ,20,1434,1454,Ex,Y,SBrkr,1434,0,0,2,0,3,Gd,1,Attchd,22.0,RFn,527,Y,290,39,0,0,4,2009,WD,Normal,189000,8604
828,60,RL,69.0,28698,Pave,IR2,Low,CulDSac,Sev,ClearCr,Norm,1Fam,2Story,5,5,56,1967,Flat,Plywood,Plywood,None,0.0,TA,TA,PConc,TA,Gd,LwQ,249,0,1013,TA,Y,SBrkr,1160,966,0,2,1,3,TA,0,Attchd,56.0,Fin,538,Y,486,0,0,225,6,2009,WD,Abnorml,185000,14882
